"Date" "S&P 500" "FTSE 100" "CAC 40" "DAX 30"
1998-06-02 1469.46 2552.93 5538.27 5569.08
1998-06-03 1472.48 2554.88 5602.2 5582.78
1998-06-04 1458.68 2579.4 5690.65 5613.76
1998-06-05 1474.99 2562.94 5650.04 5592.48
1998-06-06 1500.68 2600.76 5742.21 5688.5
1998-06-09 1503.27 2641.89 5776.26 5779.09
1998-06-10 1506.93 2634.03 5772.53 5760.03
1998-06-11 1498.75 2619.83 5782.11 5754.46
1998-06-12 1475.29 2560.8 5691.43 5754.46
1998-06-13 1481.06 2524.63 5570.97 5670.83
1998-06-16 1451.64 2501.69 5514.38 5527.32
1998-06-17 1465.91 2507.83 5525.33 5591.57
1998-06-18 1492.28 2552.91 5648.94 5709.36
1998-06-19 1491.34 2543.91 5601.69 5718.06
1998-06-20 1483.64 2515.88 5567.2 5702.61
1998-06-23 1487.12 2500.62 5555.2 5654.75
1998-06-24 1509.07 2526.69 5619.34 5718.71
1998-06-25 1527.18 2541.08 5704.06 5779.91
1998-06-26 1522.32 2564.75 5811.17 5866.63
1998-06-27 1527.86 2572.83 5827.61 5870.42
1998-06-30 1535.01 2576.04 5880.23 5915.13
1998-07-01 1528.87 2553.31 5822.28 5897.44
1998-07-02 1548.77 2591.53 5906.61 5906.85
1998-07-03 1545.89 2609.18 5896.84 5904.1
1998-07-04 1545.89 2621.54 5971.16 5953.16
1998-07-07 1560.83 2622.69 5980.48 5918.37
1998-07-08 1557.24 2628.41 6010.98 5960.98
1998-07-09 1573.45 2631.14 6020.8 6013.14
1998-07-10 1562.92 2613.67 5992.03 5996.77
1998-07-11 1570.71 2596.15 5905.79 5982.42
1998-07-14 1571.93 2608.84 5905.79 6019.48
1998-07-15 1588.67 2671.01 5905.79 6095.28
1998-07-16 1584.94 2693.46 6029.76 6108.24
1998-07-17 1597.35 2678.27 6048.96 6094.02
1998-07-18 1601.08 2703.31 6091.08 6147.87
1998-07-21 1597.52 2705.97 6063.92 6171.43
1998-07-22 1571.85 2685.69 5998.92 6165.52
1998-07-23 1570.63 2623.03 5857.4 6110.73
1998-07-24 1537.82 2617.15 5879.29 6058.45
1998-07-25 1539.23 2580.41 5836.98 6035.28
1998-07-28 1547.97 2556.19 5745.53 5885
1998-07-29 1524.99 2556.06 5721.68 5889.01
1998-07-30 1518.5 2559.69 5745.05 5853.63
1998-07-31 1542.66 2588.83 5826.18 5880.87
1998-08-01 1512.59 2556.59 5797.96 5873.92
1998-08-04 1501.53 2546.84 5683.76 5758.77
1998-08-05 1447.14 2514.56 5618.32 5756.2
1998-08-06 1459.92 2469.16 5519.11 5632.51
1998-08-07 1471.12 2452.33 5508.27 5517.64
1998-08-08 1470.88 2490.14 5609.99 5581.22
1998-08-11 1462.45 2454.19 5467.82 5476.25
1998-08-12 1443.61 2386.22 5338.08 5268.4
1998-08-13 1464.47 2399.13 5476.49 5402.37
1998-08-14 1451.93 2371.56 5484.8 5356.23
1998-08-15 1435.57 2395.96 5544.79 5447.9
1998-08-18 1463.88 2405.05 5529.38 5456.58
1998-08-19 1487.71 2484.68 5722.91 5568.88
1998-08-20 1483.56 2504.95 5726.34 5596.41
1998-08-21 1474.92 2493.12 5673.28 5488.22
1998-08-22 1460.95 2409.38 5473.67 5163.51
1998-08-25 1470.28 2444.37 5465 5234.88
1998-08-26 1476.64 2488.69 5592.54 5371.76
1998-08-27 1465.06 2440.75 5431.32 5231.61
1998-08-28 1408.98 2362.87 5198.8 5060.84
1998-08-29 1388.3 2310.45 5147.91 4993.54
1998-09-01 1293.9 2310.45 5068.63 4833.89
1998-09-02 1343.94 2275.52 5060.91 4791.81
1998-09-03 1339.14 2304.88 5176.64 4970.5
1998-09-04 1328.07 2253.32 5061.15 4812.18
1998-09-05 1316.81 2274.59 5122.62 4820.25
1998-09-08 1316.81 2354.03 5129 4923.37
1998-09-09 1383.92 2352.79 5279.44 5103.84
1998-09-10 1360.66 2338.28 5221.69 5040.87
1998-09-11 1325.51 2261.38 4981.88 4747.33
1998-09-12 1364.95 2253.46 4966.6 4737.15
1998-09-15 1393.17 2320.52 5156.01 4896.49
1998-09-16 1403.94 2326.3 5132.67 4831.22
1998-09-17 1414.59 2330.68 5176.14 4857.97
1998-09-18 1378.68 2260.74 4892.91 4669.51
1998-09-19 1380.34 2226.69 4809.58 4598.58
1998-09-22 1385.51 2199.13 4639.46 4433.87
1998-09-23 1393.28 2248.92 4646.86 4575.15
1998-09-24 1442.66 2298 4752.07 4699.39
1998-09-25 1411.04 2277.27 4692.88 4646.25
1998-09-26 1413.79 2230.28 4594.97 4561.58
1998-09-29 1419.56 2246.41 4632.52 4653.94
1998-09-30 1420.04 2253.12 4631.7 4578.27
1998-10-01 1376.79 2233.55 4438.64 4474.51
1998-10-02 1335.36 2164.67 4216.65 4226.49
1998-10-03 1357.38 2095.06 4218.21 3962.5
1998-10-06 1338.37 2051.18 4135.97 4034.23
1998-10-07 1333.07 2141.75 4353.32 4156.64
1998-10-08 1314.63 2130.69 4299.48 4087.83
1998-10-09 1299.44 2073.31 4108.33 3896.08
1998-10-10 1333.23 2128.26 4292.83 3983.65
1998-10-13 1351.27 2223.74 4529.37 4225.49
1998-10-14 1347.41 2202.77 4550.92 4274.48
1998-10-15 1361.97 2224.09 4665 4318.52
1998-10-16 1418.81 2231.98 4666.69 4399.05
1998-10-17 1430.92 2265.86 4705.33 4489.1
1998-10-20 1439 2241.46 4712.61 4458.4
1998-10-21 1441.09 2318.42 4847.47 4595.82
1998-10-22 1449.3 2298.45 4775.66 4523.24
1998-10-23 1460.93 2308.74 4748.1 4454.28
1998-10-24 1450.36 2303.09 4710.4 4451.09
1998-10-27 1452.6 2310.1 4787.74 4577.74
1998-10-28 1443.14 2354.12 4928.3 4682.45
1998-10-29 1447.15 2337.66 4848.98 4536.34
1998-10-30 1471.51 2366.2 4834.87 4549.33
1998-10-31 1488.78 2401.46 4889.7 4671.12
1998-11-03 1506.31 2440.66 4954.48 4761.15
1998-11-04 1505.32 2431.09 4973.97 4705.08
1998-11-05 1516.15 2483.65 5113.49 4841.72
1998-11-06 1536.85 2420.47 4991.38 4811.6
1998-11-07 1546.7 2425.4 4980.91 4836.22
1998-11-10 1532.29 2401.69 4976.32 4768.58
1998-11-11 1529.92 2401.02 4920 4662.78
1998-11-12 1520.04 2420.68 4920 4717.7
1998-11-13 1515.75 2408.36 4941.51 4639.89
1998-11-14 1526.71 2414.67 4944.29 4639.65
1998-11-17 1540.51 2436.09 5027.04 4783.77
1998-11-18 1545.21 2432.65 4998.89 4702.63
1998-11-19 1552.4 2419.96 5014.06 4698.72
1998-11-20 1563.52 2478.39 5144.89 4795.69
1998-11-21 1578.37 2527.6 5278.05 4911.88
1998-11-24 1611.84 2585.95 5337.89 5019.12
1998-11-25 1604.87 2563.8 5328.96 4958.82
1998-11-26 1610.28 2544.79 5343.48 4944.37
1998-11-27 1610.28 2576.89 5434.66 5051.63
1998-11-28 1617.95 2584.12 5483.81 5121.48
1998-12-01 1579.02 2540.57 5334.52 5022.7
1998-12-02 1594.87 2449.26 5120.51 4781.73
1998-12-03 1589.77 2435.88 5067.16 4691.69
1998-12-04 1561.16 2461.94 5158.46 4787.08
1998-12-05 1597.27 2468.93 5190.27 4775.23
1998-12-08 1612.18 2466.97 5235.57 4713.96
1998-12-09 1603.69 2484.21 5227.5 4699.34
1998-12-10 1606.68 2507.85 5237.49 4663.68
1998-12-11 1581.65 2503.95 5201.9 4642.69
1998-12-12 1583.92 2451.5 5130.73 4536.2
1998-12-15 1549.63 2449.08 5085.63 4522.86
1998-12-16 1579.02 2459.07 5100.27 4574.5
1998-12-17 1577.87 2491.52 5147.07 4663.45
1998-12-18 1602.47 2515.78 5207.74 4723.81
1998-12-19 1613.41 2540.83 5125.44 4629.23
1998-12-22 1633.56 2600.41 5280.27 4780.93
1998-12-23 1634.58 2585.72 5303.95 4825.38
1998-12-24 1668.5 2614.7 5376.07 4951.77
1998-12-25 1665.45 2596.31 5376.07 4951.77
1998-12-26 1665.45 2596.31 5376.07 4951.77
1998-12-29 1664.39 2596.31 5377.02 5044.77
1998-12-30 1687.03 2630.59 5402.01 5031.87
1998-12-31 1673.66 2604.49 5473.6 5002.39
1999-01-01 1670.01 2604.49 5473.6 5002.39
1999-01-02 1670.01 2604.49 5473.6 5002.39
1999-01-05 1668.52 2603.49 5757.98 5252.36
1999-01-06 1691.25 2638.36 5831.95 5253.91
1999-01-07 1729.08 2722.77 5962.51 5443.62
1999-01-08 1725.64 2701.7 5873.45 5323.21
1999-01-09 1732.92 2722.04 5893.92 5392.84
1999-01-12 1717.69 2694.71 5833.5 5270.6
1999-01-13 1684.57 2671.95 5693 5200.1
1999-01-14 1677.73 2590.69 5495.88 4931.8
1999-01-15 1647.57 2577.43 5549.46 4912.75
1999-01-16 1689.82 2630.95 5629.64 4960.22
1999-01-19 1689.82 2711.95 5764.13 5050.4
1999-01-20 1701.71 2669.28 5714.57 5073.15
1999-01-21 1708.09 2703.82 5817.33 5143.06
1999-01-22 1678.93 2666.92 5767.38 5156.67
1999-01-23 1665.39 2595.62 5580.36 5019.28
1999-01-26 1677.34 2604.58 5624.05 4982.45
1999-01-27 1702.26 2606.66 5652.48 4986.8
1999-01-28 1690.08 2602.56 5689.72 5061.18
1999-01-29 1720.44 2600.84 5830.74 5096.41
1999-01-30 1739.84 2611.24 5903.12 5159.96
1999-02-02 1730.81 2663.01 5975.68 5190.82
1999-02-03 1715.91 2663.27 5891.88 5166.87
1999-02-04 1729.84 2631.06 5815.89 5085.66
1999-02-05 1697.91 2630.94 5786.15 5077.85
1999-02-06 1685.58 2593.45 5758.21 5080.77
1999-02-09 1691.8 2584.53 5767.54 5027.22
1999-02-10 1654.24 2560.17 5607.14 4904.35
1999-02-11 1664.64 2555.89 5556.37 4796.82
1999-02-12 1706.25 2608.29 5654.13 4839.33
1999-02-13 1673.77 2635.86 5637.5 4888.74
1999-02-16 1673.77 2668.24 5644.21 4879.55
1999-02-17 1689.75 2706.06 5626.33 4904.68
1999-02-18 1665.68 2692.68 5533.54 4810.09
1999-02-19 1683.84 2691.14 5608.4 4845.08
1999-02-20 1686.48 2671.77 5734.85 4802.38
1999-02-23 1731.32 2692.61 5783.97 4845.18
1999-02-24 1730.05 2730.45 5842.41 4987.56
1999-02-25 1706.03 2798.05 5850.39 5062.31
1999-02-26 1694.83 2753.2 5765.5 4958.58
1999-02-27 1685.77 2739.26 5682.73 4911.81
1999-03-02 1682.86 2694.85 5598.19 4784.31
1999-03-03 1668.37 2695.03 5621.21 4804.02
1999-03-04 1671.74 2689.27 5559.47 4697.67
1999-03-05 1697.76 2712.89 5676.49 4678.72
1999-03-06 1737.05 2759.15 5817.53 4839.09
1999-03-09 1747.04 2764.87 5798.66 4788.69
1999-03-10 1743.11 2778.26 5776.2 4758.46
1999-03-11 1752.75 2779.96 5779.68 4721.41
1999-03-12 1767.93 2821.92 5810.33 4754.41
1999-03-13 1763.74 2798.1 5797.34 5008.16
1999-03-16 1781.02 2766.2 5811.34 5029.24
1999-03-17 1779.83 2764.03 5813.04 5094.63
1999-03-18 1768.27 2736.69 5790.35 5077.43
1999-03-19 1793.85 2724.97 5765.85 5013.62
1999-03-20 1770.34 2746.78 5859.27 5099.48
1999-03-23 1767.26 2744.46 5827.9 5027.06
1999-03-24 1719.76 2703.31 5664.61 4915.03
1999-03-25 1728.57 2683.77 5635.01 4780.13
1999-03-26 1757.75 2714.23 5744.5 4860.26
1999-03-27 1747.95 2738.43 5714.93 4775.17
1999-03-30 1785.5 2791.16 5767.61 4876.92
1999-03-31 1772.79 2796.17 5751.41 4856.84
1999-04-01 1753.21 2810.09 5829.04 4884.2
1999-04-02 1763.31 2825.58 5873.43 4914.59
1999-04-03 1763.31 2825.58 5873.43 4914.59
1999-04-06 1800.67 2825.58 5873.43 4914.59
1999-04-07 1796.34 2864.06 5977.07 4965.29
1999-04-08 1808.97 2890.47 5995.89 5052.27
1999-04-09 1832.34 2874.68 6013.46 5068.75
1999-04-10 1838.3 2890.29 6058.51 5124.18
1999-04-13 1852.35 2877.22 6047.21 5159.16
1999-04-14 1840.4 2909.35 6064.44 5199.18
1999-04-15 1811.29 2900.63 6039.23 5182.16
1999-04-16 1803.68 2888.38 5985.61 5181.01
1999-04-17 1798.42 2868.05 5972.1 5155.35
1999-04-20 1758.19 2913.98 6083.65 5220.15
1999-04-21 1780.94 2826.5 5908.52 5087.29
1999-04-22 1821.88 2822.56 5961.76 5163.29
1999-04-23 1852.86 2868.45 5962.11 5218.82
1999-04-24 1850.18 2874.91 5922.05 5195.42
1999-04-27 1854.53 2909.26 5952.58 5256.22
1999-04-28 1858.29 2949.53 6100.58 5347.5
1999-04-29 1842.22 2951.83 6079.46 5348.61
1999-04-30 1831.52 2906.58 6075.06 5334.42
1999-05-01 1821.11 2930.99 6122.06 5393.11
1999-05-04 1847.63 2930.99 6174.16 5377.56
1999-05-05 1816.78 2922.69 6168.2 5383.21
1999-05-06 1838.08 2863.87 6070.39 5307.22
1999-05-07 1817.39 2866.08 6021.85 5274.45
1999-05-08 1835.06 2843.46 5961.15 5297.38
1999-05-11 1829.16 2840.23 6049.45 5205.95
1999-05-12 1850.16 2853.4 6053.39 5249.15
1999-05-13 1861.97 2837.68 6066.19 5248.02
1999-05-14 1866.87 2888.46 6151.29 5248.02
1999-05-15 1826.31 2818.58 6023.07 5173.25
1999-05-18 1828.67 2760.1 5918.75 5114.47
1999-05-19 1820.36 2778.29 6007.62 5154.94
1999-05-20 1835.33 2805.28 6100.11 5181.51
1999-05-21 1828.05 2850.7 6164.23 5235.64
1999-05-22 1816.41 2843.95 6135.63 5264.68
1999-05-25 1784.14 2831.63 6135.63 5264.68
1999-05-26 1753.79 2799.04 6101.66 5143.1
1999-05-27 1781.84 2793.42 6108.74 5160.44
1999-05-28 1750.19 2776.71 6038.62 5083.83
1999-05-29 1778.1 2788.69 6027.95 5068.73
1999-06-01 1778.1 2788.69 6078.59 5069.83
1999-06-02 1767.8 2800.14 6035.77 5021.24
1999-06-03 1768.92 2823.52 6038.08 4997.83
1999-06-04 1775.4 2844.29 6096.02 4997.83
1999-06-05 1813.97 2850.07 6081.64 5107.81
1999-06-08 1823.29 2874.3 6168.21 5190.15
1999-06-09 1799.87 2883.04 6175.77 5211.08
1999-06-10 1801.79 2892.67 6197.56 5253.89
1999-06-11 1780.19 2870.43 6141.63 5206.47
1999-06-12 1768.04 2906.91 6152.4 5262.15
1999-06-15 1768.56 2883.8 6135.77 5268.87
1999-06-16 1778.36 2893.26 6203.96 5342.86
1999-06-17 1818.4 2917.32 6293.23 5381.25
1999-06-18 1831.45 2912.26 6345.11 5412
1999-06-19 1835.48 2927.6 6397.04 5430.32
1999-06-22 1843.93 2952 6404.83 5468.47
1999-06-23 1826 2939.07 6394.9 5468.67
1999-06-24 1822.17 2913.97 6315.45 5399.11
1999-06-25 1798.55 2878.19 6248.58 5327.6
1999-06-26 1797.91 2886.59 6224.17 5301.21
1999-06-29 1820.09 2873.28 6296.32 5356.95
1999-06-30 1847.59 2829.02 6350.75 5359.53
1999-07-01 1876.78 2834.15 6402.5 5378.52
1999-07-02 1888.15 2910.57 6508.8 5480.22
1999-07-03 1902.18 2911.93 6527.46 5519.05
1999-07-06 1902.18 2957.09 6636.48 5625.62
1999-07-07 1898.15 2969.93 6628.95 5612.9
1999-07-08 1909.13 2959.52 6586.52 5588.5
1999-07-09 1907.28 2941.54 6542.63 5607.1
1999-07-10 1919.4 2943.9 6567.51 5638.95
1999-07-13 1913.69 2936.74 6589.07 5652.02
1999-07-14 1906.19 2891.94 6495.43 5573.82
1999-07-15 1912.54 2904.29 6495.43 5610.89
1999-07-16 1928.21 2949.99 6595.83 5619.26
1999-07-17 1940.76 2944.72 6583.28 5619.94
1999-07-20 1925.55 2909.65 6539.24 5624.74
1999-07-21 1883.76 2868.48 6439.51 5491.29
1999-07-22 1886.86 2840.58 6372.92 5414.17
1999-07-23 1861.83 2826.19 6356.36 5340.91
1999-07-24 1856.31 2785.65 6286.82 5310.63
1999-07-27 1843.75 2768.95 6223.76 5206.44
1999-07-28 1864.38 2811.01 6266.52 5224.16
1999-07-29 1868.05 2826.44 6270.19 5229.56
1999-07-30 1835.02 2745.79 6097.03 5052.32
1999-07-31 1818.18 2797.14 6204.14 5101.87
1999-08-03 1817.27 2823.26 6198.2 5129.5
1999-08-04 1809.3 2806.36 6165.46 5107.68
1999-08-05 1786.51 2799.53 6125.04 5119.37
1999-08-06 1798.11 2739.44 6003.99 4978.45
1999-08-07 1780.06 2748.15 5979.83 5010.47
1999-08-10 1776.68 2755.32 6077.89 5087.3
1999-08-11 1754.33 2688.71 6010.56 5000.87
1999-08-12 1782.85 2704.94 6043.97 5019.69
1999-08-13 1777.75 2767.41 6180.89 5127.43
1999-08-14 1818.25 2808.69 6278.04 5219.43
1999-08-17 1822.53 2810.69 6312.68 5257.1
1999-08-18 1840.88 2779.6 6342.42 5259.91
1999-08-19 1825.56 2795.53 6341.72 5230.47
1999-08-20 1812.98 2757.76 6242.1 5186.85
1999-08-21 1830.82 2786.09 6331.44 5219.85
1999-08-24 1863.18 2850.67 6353.18 5301.98
1999-08-25 1867.68 2847.49 6428.29 5324.02
1999-08-26 1892.87 2872.03 6554.05 5400.32
1999-08-27 1865.79 2878.54 6554.25 5389.34
1999-08-28 1847.12 2874.59 6573.14 5420.36
1999-08-31 1814.11 2874.59 6594 5392.53
1999-09-01 1809.19 2816.6 6497.42 5270.77
1999-09-02 1824.2 2830.01 6559.94 5317.12
1999-09-03 1807.83 2793.67 6442.74 5189.92
1999-09-04 1860.15 2855.25 6615.14 5336.22
1999-09-07 1860.15 2876.57 6609.01 5400.55
1999-09-08 1851.01 2846.71 6625.84 5391.36
1999-09-09 1842.56 2821.47 6626.81 5400.7
1999-09-10 1847.37 2824.64 6678.93 5436.86
1999-09-11 1852.85 2793.25 6718.66 5483.95
1999-09-14 1842.96 2783.51 6678.03 5446.91
1999-09-15 1832.23 2759.59 6650.58 5401.47
1999-09-16 1807.17 2737.81 6600.51 5387.18
1999-09-17 1807.98 2713.86 6570.12 5304.42
1999-09-18 1831.23 2725.23 6575.46 5303.94
1999-09-21 1831.41 2733.77 6626.67 5351.98
1999-09-22 1793.09 2689 6531.02 5282.76
1999-09-23 1797.15 2669.4 6467.57 5238.76
1999-09-24 1755.88 2694.58 6514.46 5299.57
1999-09-25 1751.7 2680.1 6428.99 5190.2
1999-09-28 1759.86 2745.68 6507.9 5239.64
1999-09-29 1758.77 2713.43 6433.32 5119.1
1999-09-30 1739.92 2719.51 6420.81 5135.62
1999-10-01 1759.59 2723.66 6500.58 5149.83
1999-10-02 1759.76 2696.96 6442.74 5124.55
1999-10-05 1789.71 2734.98 6517.32 5218.86
1999-10-06 1785.32 2749.27 6599.28 5301.85
1999-10-07 1818.61 2755.15 6642.58 5353.32
1999-10-08 1808 2801.66 6714.14 5419.31
1999-10-09 1833.22 2801.18 6685.36 5419.26
1999-10-12 1832.11 2817.91 6685.96 5414.5
1999-10-13 1801.69 2790.82 6595.62 5358.46
1999-10-14 1764.1 2763.03 6516.77 5295.43
1999-10-15 1761.18 2729.6 6489.55 5220.29
1999-10-16 1711.77 2669.91 6405.72 5184.23
1999-10-19 1721 2652.78 6364.49 5156.28
1999-10-20 1730.87 2709.06 6500.27 5255.51
1999-10-21 1769.55 2714.92 6481.34 5291.23
1999-10-22 1761.58 2684.49 6516.11 5246.49
1999-10-23 1786.36 2738.53 6622.87 5357.75
1999-10-26 1775.35 2716.21 6610.81 5320.4
1999-10-27 1759.27 2753.75 6663.63 5388.76
1999-10-28 1779.72 2732.64 6647.29 5363.86
1999-10-29 1842.8 2779.38 6723.14 5478.89
1999-10-30 1870.94 2827.57 6921.36 5525.4
1999-11-02 1858.86 2840.68 6921.36 5524.92
1999-11-03 1850.13 2826.23 6935.38 5546.95
1999-11-04 1860.28 2839.26 6962.74 5560.87
1999-11-05 1870.88 2862.09 6999.42 5635.62
1999-11-06 1881.33 2873.52 7044.95 5658.1
1999-11-09 1890.81 2882.21 7071.67 5647.94
1999-11-10 1875.07 2909.84 7075.62 5694.73
1999-11-11 1886.51 2915.04 7152.46 5742.42
1999-11-12 1897.5 2962.28 7266.08 5802.36
1999-11-13 1917.72 2944.26 7279.43 5791.05
1999-11-16 1915.47 2956.09 7331.27 5859.29
1999-11-17 1950.83 2978.42 7349.5 5909.52
1999-11-18 1938.22 2966.07 7331.4 5870.17
1999-11-19 1957.87 2963.84 7427.82 5950.05
1999-11-20 1953.84 2932.84 7451.74 5955.97
1999-11-23 1952.41 2915.16 7288.54 5819.89
1999-11-24 1930.1 2956.88 7295.49 5814.74
1999-11-25 1947.21 2969.36 7347.18 5818.73
1999-11-26 1947.21 3024.11 7578.27 5961.45
1999-11-27 1946.72 3025.03 7641.12 5958.07
1999-11-30 1934.94 3028.89 7608.44 5888.88
1999-12-01 1908.97 2985.83 7562.72 5896.04
1999-12-02 1921.49 3007.92 7620.26 5933.84
1999-12-03 1937.07 3011.41 7581.72 5937.2
1999-12-04 1970.42 3051.46 7742.95 6119.17
1999-12-07 1956.76 3030.8 7802.31 6142.19
1999-12-08 1937.34 3015.81 7837.07 6158.77
1999-12-09 1930.24 2997 7769.96 6115.59
1999-12-10 1936.09 3024.83 7857.04 6118.06
1999-12-11 1948.37 3051.4 7761.42 6097.9
1999-12-14 1946.23 3038.88 7838.83 6127.2
1999-12-15 1929.68 3034.98 7879.49 6187.99
1999-12-16 1943.71 3004.07 7830.86 6232.75
1999-12-17 1951.31 3021.34 7845.06 6341.29
1999-12-18 1954.44 3045.16 7791.6 6353.9
1999-12-21 1950.44 3049.09 7818.09 6378.66
1999-12-22 1971.56 3038.35 7829.61 6418.68
1999-12-23 1975.5 3047.93 7959.96 6492.53
1999-12-24 2006.07 3069.75 8115.81 6782.39
1999-12-25 2006.07 3083.2 8287.36 6782.39
1999-12-28 2004.37 3083.2 8261.83 6837.41
1999-12-29 2005.14 3083.2 8251.37 6861.54
1999-12-30 2013.38 3098 8266.48 6859.58
1999-12-31 2014.81 3140.73 8437.21 6958.14
2000-01-01 2021.4 3140.73 8437.21 6958.14
2000-01-04 2002.11 3140.73 8379.22 6750.76
2000-01-05 1925.41 3021.19 8031.8 6586.95
2000-01-06 1929.28 2962.29 7759.47 6502.07
2000-01-07 1931.51 2922.11 7717.57 6474.92
2000-01-08 1983.83 2948.17 7844.31 6780.96
2000-01-11 2006.07 2994.84 7995.13 6925.52
2000-01-12 1979.92 2954.61 7949.51 6891.25
2000-01-13 1971.36 2960.91 7905.05 6912.81
2000-01-14 1995.35 2960.28 7976.9 6955.98
2000-01-15 2016.64 3017.71 8195.25 7173.22
2000-01-18 2016.64 3023.04 8273.62 7258.9
2000-01-19 2002.88 2948.3 8033.13 7072.12
2000-01-20 2004.02 2921.51 7999.87 7091.04
2000-01-21 1989.81 2877.67 8085.23 7112.66
2000-01-22 1984.01 2876.57 8044.99 6992.75
2000-01-25 1929.2 2892.13 8058.5 6931.99
2000-01-26 1940.9 2844.2 7926.3 6809.64
2000-01-27 1932.78 2890.21 7995.42 6969.37
2000-01-28 1925.31 2919.85 8054.93 7126.13
2000-01-29 1872.61 2890.22 8115.39 7066.6
2000-02-01 1919.84 2842.13 8014.51 6835.6
2000-02-02 1940.24 2852.29 8175.59 7050.46
2000-02-03 1940.21 2857.68 8421.2 7171.95
2000-02-04 1962.21 2867.43 8708.39 7354.26
2000-02-05 1961.44 2804.24 8886.88 7444.61
2000-02-08 1961.3 2774.18 8784.72 7296.32
2000-02-09 1985.49 2849.98 8917.94 7549.88
2000-02-10 1944.57 2863.4 8881.04 7629.11
2000-02-11 1951.65 2847.26 8790.29 7709.27
2000-02-12 1910.92 2808.04 8902.85 7611.55
2000-02-15 1914.88 2751.5 8876.38 7644.8
2000-02-16 1931.58 2722.75 8627.59 7396.13
2000-02-17 1912.12 2787.22 8561.95 7490.32
2000-02-18 1912.96 2815.31 8715.86 7580.53
2000-02-19 1854.85 2795.19 8585.25 7573.78
2000-02-22 1854.85 2761.83 8450.1 7590.53
2000-02-23 1863.26 2731.45 8444.47 7607.94
2000-02-24 1875.16 2790.2 8540.67 7698.97
2000-02-25 1865.2 2764.14 8607.98 7640.53
2000-02-26 1837.7 2814.67 8763.55 7738.68
2000-02-29 1858.17 2773.25 8641.89 7587.13
2000-03-01 1883.5 2833.68 8766.83 7644.55
2000-03-02 1901.51 2893.85 8859.39 7727.93
2000-03-03 1905.09 2924.4 9172.67 7945.77
2000-03-04 1942.89 2949.57 9225.14 7960.03
2000-03-07 1918.44 2990.76 9270.28 7975.78
2000-03-08 1869.33 2944.65 9122.81 8064.97
2000-03-09 1884.81 2919.45 8985.62 7987
2000-03-10 1933.11 2974.5 9096.73 7949.15
2000-03-11 1923.98 2991.18 9219.73 7975.95
2000-03-14 1908.42 2949.97 8974.24 7693.85
2000-03-15 1874.69 2959.2 8993.24 7650.05
2000-03-16 1920.28 2940.9 8764.65 7414.46
2000-03-17 2012.03 2991.19 8863.2 7583.96
2000-03-18 2020.31 2991.53 8927.99 7710.92
2000-03-21 2009.53 3022.15 8996.3 7872.38
2000-03-22 2060.9 3019.12 8951.49 7807.93
2000-03-23 2070.27 3015.35 8892.61 7798.62
2000-03-24 2107.13 3008.51 8877.06 7694.78
2000-03-25 2107.28 3074.15 9012.95 7932.42
2000-03-28 2102.31 3051.78 9135.58 7892.49
2000-03-29 2080.08 3034.88 9239.6 7931.93
2000-03-30 2081.45 3011.47 9212.95 7864.76
2000-03-31 2053.05 2941.34 8941.52 7644.89
2000-04-01 2067.76 2984.72 8902.19 7599.39
2000-04-04 2077.97 2949.73 8681.58 7429.22
2000-04-05 2062.53 2933.71 8811.4 7522.8
2000-04-06 2052.52 2911.93 8549.4 7330.77
2000-04-07 2072.15 2944.71 8814.33 7446.21
2000-04-08 2092.87 2998.92 8933.32 7522.2
2000-04-11 2076.46 2985.61 9017.54 7516.95
2000-04-12 2071.22 2915.16 8870.93 7442.66
2000-04-13 2025.23 2902.18 8838.75 7443.07
2000-04-14 1988.43 2905.01 8875.08 7449.06
2000-04-15 1872.55 2823.27 8593.67 7214.83
2000-04-18 1934.5 2740.32 8586.34 7187.14
2000-04-19 1990.04 2776.64 8709.45 7196.49
2000-04-20 1970.58 2827.33 8736.4 7216.71
2000-04-21 1980.36 2853.07 8832.81 7157.95
2000-04-22 1980.36 2853.07 8832.81 7157.95
2000-04-25 1973.91 2853.07 8832.81 7157.95
2000-04-26 2039.6 2872.8 8963.84 7280.51
2000-04-27 2017.04 2860.7 9063.95 7388.55
2000-04-28 2022.68 2825.38 8861.13 7221.74
2000-04-29 2005.55 2893.12 9104.88 7414.68
2000-05-02 2027.4 2893.12 9104.88 7414.68
2000-05-03 1997.09 2914.66 9307.25 7555.92
2000-05-04 1954.23 2828.41 9127.47 7376.93
2000-05-05 1946.65 2835.18 9207.19 7386.71
2000-05-06 1978.52 2853.13 9283.8 7530.82
2000-05-09 1967.01 2843.53 9239.35 7408.09
2000-05-10 1950.5 2801.22 9049.37 7280.54
2000-05-11 1910.79 2790.63 8898.39 7120.86
2000-05-12 1945.38 2857.06 9073.74 7259.48
2000-05-13 1963.59 2874.25 9172.08 7269.28
2000-05-16 2007.03 2859.61 9092.93 7195.15
2000-05-17 2025.96 2891.95 9327.81 7371.06
2000-05-18 2000.94 2836.05 9179.39 7211.51
